run_id,rebalance_date,fallback_level,solver_status,solve_time_s,cov_available,constraint_compliant
rebuild_03,2017-10-31,0,optimal,0.5361683000228368,True,True
rebuild_03,2017-11-30,0,optimal,0.5525984999840148,True,True
rebuild_03,2017-12-29,0,optimal,0.5188991000177339,True,True
rebuild_03,2018-01-31,0,optimal,0.5816213999642059,True,True
rebuild_03,2018-02-28,0,optimal,0.5630149000207894,True,True
rebuild_03,2018-03-30,0,optimal,0.6135869999998249,True,True
rebuild_03,2018-04-27,0,optimal,0.5496051000081934,True,True
rebuild_03,2018-05-31,0,optimal,0.5157282999716699,True,True
rebuild_03,2018-06-29,0,optimal,0.49166860000696033,True,True
rebuild_03,2018-07-31,0,optimal,0.5926808000076562,True,True
rebuild_03,2018-08-31,0,optimal,0.688775299990084,True,True
rebuild_03,2018-09-28,0,optimal,0.5979175000102259,True,True
rebuild_03,2018-10-31,0,optimal,0.5846710000187159,True,True
rebuild_03,2018-11-30,0,optimal,0.5893623000010848,True,True
rebuild_03,2018-12-28,0,optimal,0.5758787000086159,True,True
rebuild_03,2019-01-31,0,optimal,0.5261258999817073,True,True
rebuild_03,2019-02-28,0,optimal,0.653065400023479,True,True
rebuild_03,2019-03-29,0,optimal,0.6852114999783225,True,True
rebuild_03,2019-04-30,0,optimal,0.6148213999695145,True,True
rebuild_03,2019-05-31,0,optimal,0.5627730000414886,True,True
rebuild_03,2019-06-28,0,optimal,0.7496630999958143,True,True
rebuild_03,2019-07-31,0,optimal,0.6348903000471182,True,True
rebuild_03,2019-08-30,0,optimal,0.5990938000031747,True,True
rebuild_03,2019-09-30,0,optimal,0.6138191999634728,True,True
rebuild_03,2019-10-31,0,optimal,0.6011300999671221,True,True
rebuild_03,2019-11-29,0,optimal,0.6075162999914028,True,True
rebuild_03,2019-12-31,0,optimal,0.6778679999988526,True,True
rebuild_03,2020-01-23,0,optimal,0.5868416000157595,True,True
rebuild_03,2020-02-28,0,optimal,0.5546568999998271,True,True
rebuild_03,2020-03-31,0,optimal,0.6752955999691039,True,True
rebuild_03,2020-04-30,0,optimal,0.6460651999805123,True,True
rebuild_03,2020-05-29,0,optimal,0.7107446000445634,True,True
rebuild_03,2020-06-30,0,optimal,0.6053326000110246,True,True
rebuild_03,2020-07-31,0,optimal,0.6781053000013344,True,True
rebuild_03,2020-08-31,0,optimal,0.6977576999925077,True,True
rebuild_03,2020-09-30,0,optimal,0.6095285000046715,True,True
rebuild_03,2020-10-30,0,optimal,0.6366093999822624,True,True
rebuild_03,2020-11-30,0,optimal,0.6989979000063613,True,True
rebuild_03,2020-12-31,0,optimal,0.6382662000251003,True,True
rebuild_03,2021-01-29,0,optimal,0.8468313000048511,True,True
rebuild_03,2021-02-26,0,optimal,0.7548104000161402,True,True
rebuild_03,2021-03-31,0,optimal,0.665589899988845,True,True
rebuild_03,2021-04-30,0,optimal,0.7129601999768056,True,True
rebuild_03,2021-05-31,0,optimal,0.7981324000284076,True,True
rebuild_03,2021-06-30,0,optimal,0.6653351000277326,True,True
rebuild_03,2021-07-30,0,optimal,0.5460623999824747,True,True
